Reference,review_block,source_raw,label_from_local,label_until_local,label_from_utc,label_until_utc,suggested_mov_type,mov_type,label_quality,review_notes,duration_s,windows,samples,feet_min,motion_score_mean,motion_score_min,motion_score_max,acc_std_mean,gyro_std_mean,low_threshold,high_threshold
LFCMHUG070-78,LFCMHUG070_78_block0002_2026_05_30_085855_2026_05_30_092855,salidas_test/new_influx_labeling_batch/raw_blocks/LFCMHUG070_78_block0002_2026_05_30_085855_2026_05_30_092855_raw.parquet,2026-05-30 09:00:41,2026-05-30 09:00:53,2026-05-30T07:00:41Z,2026-05-30T07:00:53Z,not_walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,12.0,12,1186,2,0.0,0.0,0.0,0.00794301976211964,0.6251529928595829,0.0,5.594827355563095
LFCMHUG070-78,LFCMHUG070_78_block0002_2026_05_30_085855_2026_05_30_092855,salidas_test/new_influx_labeling_batch/raw_blocks/LFCMHUG070_78_block0002_2026_05_30_085855_2026_05_30_092855_raw.parquet,2026-05-30 09:00:55,2026-05-30 09:01:19,2026-05-30T07:00:55Z,2026-05-30T07:01:19Z,not_walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,24.0,24,2380,2,0.0,0.0,0.0,0.0054211683946235835,0.555629367471081,0.0,5.594827355563095
LFCMHUG070-78,LFCMHUG070_78_block0002_2026_05_30_085855_2026_05_30_092855,salidas_test/new_influx_labeling_batch/raw_blocks/LFCMHUG070_78_block0002_2026_05_30_085855_2026_05_30_092855_raw.parquet,2026-05-30 09:08:17,2026-05-30 09:08:36,2026-05-30T07:08:17Z,2026-05-30T07:08:36Z,not_walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,19.0,19,1890,2,0.0,0.0,0.0,0.005763993594445588,0.47481862215064513,0.0,5.594827355563095
LFCMHUG070-78,LFCMHUG070_78_block0002_2026_05_30_085855_2026_05_30_092855,salidas_test/new_influx_labeling_batch/raw_blocks/LFCMHUG070_78_block0002_2026_05_30_085855_2026_05_30_092855_raw.parquet,2026-05-30 09:14:16,2026-05-30 09:14:28,2026-05-30T07:14:16Z,2026-05-30T07:14:28Z,not_walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,12.0,12,1188,2,0.0,0.0,0.0,0.0057884198949759375,0.6191093392405463,0.0,5.594827355563095
LFCMHUG070-78,LFCMHUG070_78_block0002_2026_05_30_085855_2026_05_30_092855,salidas_test/new_influx_labeling_batch/raw_blocks/LFCMHUG070_78_block0002_2026_05_30_085855_2026_05_30_092855_raw.parquet,2026-05-30 09:15:30,2026-05-30 09:15:40,2026-05-30T07:15:30Z,2026-05-30T07:15:40Z,not_walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,10.0,10,989,2,0.0,0.0,0.0,0.0037435994341416174,0.42361426338572306,0.0,5.594827355563095
LFCMHUG070-78,LFCMHUG070_78_block0002_2026_05_30_085855_2026_05_30_092855,salidas_test/new_influx_labeling_batch/raw_blocks/LFCMHUG070_78_block0002_2026_05_30_085855_2026_05_30_092855_raw.parquet,2026-05-30 09:18:26,2026-05-30 09:18:37,2026-05-30T07:18:26Z,2026-05-30T07:18:37Z,walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,11.0,11,1082,2,43.132383323956816,19.96247684566762,69.30900167952215,0.19694552060892584,64.38332822809626,0.0,5.594827355563095
LFCMHUG070-78,LFCMHUG070_78_block0002_2026_05_30_085855_2026_05_30_092855,salidas_test/new_influx_labeling_batch/raw_blocks/LFCMHUG070_78_block0002_2026_05_30_085855_2026_05_30_092855_raw.parquet,2026-05-30 09:18:54,2026-05-30 09:19:04,2026-05-30T07:18:54Z,2026-05-30T07:19:04Z,walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,10.0,10,991,2,23.30148575087459,7.244237701465108,43.63369004410473,0.08910996168414362,38.369837422098,0.0,5.594827355563095
LFCMHUG070-78,LFCMHUG070_78_block0002_2026_05_30_085855_2026_05_30_092855,salidas_test/new_influx_labeling_batch/raw_blocks/LFCMHUG070_78_block0002_2026_05_30_085855_2026_05_30_092855_raw.parquet,2026-05-30 09:19:24,2026-05-30 09:20:02,2026-05-30T07:19:24Z,2026-05-30T07:20:02Z,walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,38.0,38,3767,2,43.71007776334416,12.98146942132241,66.56296117152132,0.2392713491511492,60.43652284005184,0.0,5.594827355563095
LFCMHUG070-78,LFCMHUG070_78_block0002_2026_05_30_085855_2026_05_30_092855,salidas_test/new_influx_labeling_batch/raw_blocks/LFCMHUG070_78_block0002_2026_05_30_085855_2026_05_30_092855_raw.parquet,2026-05-30 09:20:20,2026-05-30 09:20:31,2026-05-30T07:20:20Z,2026-05-30T07:20:31Z,walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,11.0,11,1093,2,32.32448293020915,11.584521393776406,56.213412210915905,0.16096269898152718,47.542262891044196,0.0,5.594827355563095
LFCMHUG070-78,LFCMHUG070_78_block0002_2026_05_30_085855_2026_05_30_092855,salidas_test/new_influx_labeling_batch/raw_blocks/LFCMHUG070_78_block0002_2026_05_30_085855_2026_05_30_092855_raw.parquet,2026-05-30 09:20:32,2026-05-30 09:20:45,2026-05-30T07:20:32Z,2026-05-30T07:20:45Z,walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,13.0,13,1296,2,40.75886453574862,6.42321400041511,55.07129545497495,0.1686868380642414,63.18899534094529,0.0,5.594827355563095
LFCMHUG070-78,LFCMHUG070_78_block0002_2026_05_30_085855_2026_05_30_092855,salidas_test/new_influx_labeling_batch/raw_blocks/LFCMHUG070_78_block0002_2026_05_30_085855_2026_05_30_092855_raw.parquet,2026-05-30 09:21:16,2026-05-30 09:21:26,2026-05-30T07:21:16Z,2026-05-30T07:21:26Z,walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,10.0,10,992,2,38.493108242073895,23.427551184933076,61.98190163901972,0.1608146014112031,59.696679365631,0.0,5.594827355563095
LFCMHUG070-78,LFCMHUG070_78_block0002_2026_05_30_085855_2026_05_30_092855,salidas_test/new_influx_labeling_batch/raw_blocks/LFCMHUG070_78_block0002_2026_05_30_085855_2026_05_30_092855_raw.parquet,2026-05-30 09:21:29,2026-05-30 09:21:44,2026-05-30T07:21:29Z,2026-05-30T07:21:44Z,walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,15.0,15,1489,2,21.971209950621027,10.213994024572937,40.869048065595656,0.08979915273775695,35.79475904597696,0.0,5.594827355563095
LFCMHUG070-78,LFCMHUG070_78_block0002_2026_05_30_085855_2026_05_30_092855,salidas_test/new_influx_labeling_batch/raw_blocks/LFCMHUG070_78_block0002_2026_05_30_085855_2026_05_30_092855_raw.parquet,2026-05-30 09:21:45,2026-05-30 09:22:30,2026-05-30T07:21:45Z,2026-05-30T07:22:30Z,walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,45.0,45,4473,2,31.14257672171728,6.946890220133016,51.49472049135761,0.15609115131239282,45.79819506391806,0.0,5.594827355563095
LFCMHUG070-78,LFCMHUG070_78_block0002_2026_05_30_085855_2026_05_30_092855,salidas_test/new_influx_labeling_batch/raw_blocks/LFCMHUG070_78_block0002_2026_05_30_085855_2026_05_30_092855_raw.parquet,2026-05-30 09:22:38,2026-05-30 09:22:50,2026-05-30T07:22:38Z,2026-05-30T07:22:50Z,walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,12.0,12,1182,2,27.79544068162741,8.03529289418749,48.177067162683,0.09466037544067162,46.52260418770226,0.0,5.594827355563095
LFCMHUG070-78,LFCMHUG070_78_block0002_2026_05_30_085855_2026_05_30_092855,salidas_test/new_influx_labeling_batch/raw_blocks/LFCMHUG070_78_block0002_2026_05_30_085855_2026_05_30_092855_raw.parquet,2026-05-30 09:23:09,2026-05-30 09:23:26,2026-05-30T07:23:09Z,2026-05-30T07:23:26Z,walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,17.0,17,1681,2,39.42863521519266,18.857553377072918,59.18986563482815,0.2060518529909082,56.03320065392608,0.0,5.594827355563095
LFCMHUG070-78,LFCMHUG070_78_block0002_2026_05_30_085855_2026_05_30_092855,salidas_test/new_influx_labeling_batch/raw_blocks/LFCMHUG070_78_block0002_2026_05_30_085855_2026_05_30_092855_raw.parquet,2026-05-30 09:24:17,2026-05-30 09:24:27,2026-05-30T07:24:17Z,2026-05-30T07:24:27Z,walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,10.0,10,990,2,29.47543150829329,7.8305672980216245,55.4670511717805,0.1393618463827932,44.585514769650715,0.0,5.594827355563095
LFCMHUG070-78,LFCMHUG070_78_block0002_2026_05_30_085855_2026_05_30_092855,salidas_test/new_influx_labeling_batch/raw_blocks/LFCMHUG070_78_block0002_2026_05_30_085855_2026_05_30_092855_raw.parquet,2026-05-30 09:24:37,2026-05-30 09:24:47,2026-05-30T07:24:37Z,2026-05-30T07:24:47Z,walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,10.0,10,995,2,41.63796520987431,17.4906321238817,59.044682912103866,0.17674999993700763,63.9086485922101,0.0,5.594827355563095
LFCMHUG070-78,LFCMHUG070_78_block0002_2026_05_30_085855_2026_05_30_092855,salidas_test/new_influx_labeling_batch/raw_blocks/LFCMHUG070_78_block0002_2026_05_30_085855_2026_05_30_092855_raw.parquet,2026-05-30 09:24:48,2026-05-30 09:25:13,2026-05-30T07:24:48Z,2026-05-30T07:25:13Z,walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,25.0,25,2469,2,38.02078442023369,6.265604084986629,59.675236416846204,0.17810249689133165,56.64634223963179,0.0,5.594827355563095
LFCMHUG070-78,LFCMHUG070_78_block0002_2026_05_30_085855_2026_05_30_092855,salidas_test/new_influx_labeling_batch/raw_blocks/LFCMHUG070_78_block0002_2026_05_30_085855_2026_05_30_092855_raw.parquet,2026-05-30 09:26:34,2026-05-30 09:27:03,2026-05-30T07:26:34Z,2026-05-30T07:27:03Z,walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,29.0,29,2878,2,36.4627602568168,6.29075985895106,56.866256229710494,0.18649972264174772,52.58097632688104,0.0,5.594827355563095
LFCMHUG070-78,LFCMHUG070_78_block0002_2026_05_30_085855_2026_05_30_092855,salidas_test/new_influx_labeling_batch/raw_blocks/LFCMHUG070_78_block0002_2026_05_30_085855_2026_05_30_092855_raw.parquet,2026-05-30 09:27:26,2026-05-30 09:27:38,2026-05-30T07:27:26Z,2026-05-30T07:27:38Z,walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,12.0,12,1186,2,34.7601192564058,15.19972175348916,55.67530225003678,0.1270258213730352,56.39161846912816,0.0,5.594827355563095
MGM-202406-79,MGM_202406_79_block0001_2024_06_16_130911_2024_06_16_133911,salidas_test/new_influx_labeling_batch/raw_blocks/MGM_202406_79_block0001_2024_06_16_130911_2024_06_16_133911_raw.parquet,2024-06-16 13:09:18,2024-06-16 13:10:01,2024-06-16T11:09:18Z,2024-06-16T11:10:01Z,not_walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,43.0,43,4061,2,0.0,0.0,0.0,0.0012096438710231625,0.6823232874738255,0.0,7.761787249479721
MGM-202406-79,MGM_202406_79_block0001_2024_06_16_130911_2024_06_16_133911,salidas_test/new_influx_labeling_batch/raw_blocks/MGM_202406_79_block0001_2024_06_16_130911_2024_06_16_133911_raw.parquet,2024-06-16 13:10:02,2024-06-16 13:10:47,2024-06-16T11:10:02Z,2024-06-16T11:10:47Z,not_walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,45.0,45,4300,2,0.0,0.0,0.0,0.0028997557885298226,0.9176228910090115,0.0,7.761787249479721
MGM-202406-79,MGM_202406_79_block0001_2024_06_16_130911_2024_06_16_133911,salidas_test/new_influx_labeling_batch/raw_blocks/MGM_202406_79_block0001_2024_06_16_130911_2024_06_16_133911_raw.parquet,2024-06-16 13:13:30,2024-06-16 13:13:49,2024-06-16T11:13:30Z,2024-06-16T11:13:49Z,not_walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,19.0,19,1846,2,0.0,0.0,0.0,0.007401206150503761,2.2392149542050017,0.0,7.761787249479721
MGM-202406-79,MGM_202406_79_block0001_2024_06_16_130911_2024_06_16_133911,salidas_test/new_influx_labeling_batch/raw_blocks/MGM_202406_79_block0001_2024_06_16_130911_2024_06_16_133911_raw.parquet,2024-06-16 13:16:20,2024-06-16 13:16:40,2024-06-16T11:16:20Z,2024-06-16T11:16:40Z,not_walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,20.0,20,1964,2,0.0,0.0,0.0,0.003478420273193723,2.144106086697545,0.0,7.761787249479721
MGM-202406-79,MGM_202406_79_block0001_2024_06_16_130911_2024_06_16_133911,salidas_test/new_influx_labeling_batch/raw_blocks/MGM_202406_79_block0001_2024_06_16_130911_2024_06_16_133911_raw.parquet,2024-06-16 13:17:26,2024-06-16 13:17:36,2024-06-16T11:17:26Z,2024-06-16T11:17:36Z,not_walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,10.0,10,979,2,0.0,0.0,0.0,0.0034721882899963682,3.0000748596597724,0.0,7.761787249479721
MGM-202406-79,MGM_202406_79_block0001_2024_06_16_130911_2024_06_16_133911,salidas_test/new_influx_labeling_batch/raw_blocks/MGM_202406_79_block0001_2024_06_16_130911_2024_06_16_133911_raw.parquet,2024-06-16 13:17:39,2024-06-16 13:17:55,2024-06-16T11:17:39Z,2024-06-16T11:17:55Z,not_walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,16.0,16,1581,2,0.0,0.0,0.0,0.005121815491151425,1.867880638988189,0.0,7.761787249479721
MGM-202406-79,MGM_202406_79_block0001_2024_06_16_130911_2024_06_16_133911,salidas_test/new_influx_labeling_batch/raw_blocks/MGM_202406_79_block0001_2024_06_16_130911_2024_06_16_133911_raw.parquet,2024-06-16 13:18:50,2024-06-16 13:19:06,2024-06-16T11:18:50Z,2024-06-16T11:19:06Z,not_walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,16.0,16,1588,2,0.0,0.0,0.0,0.002787863319918584,2.245197470296938,0.0,7.761787249479721
MGM-202406-79,MGM_202406_79_block0001_2024_06_16_130911_2024_06_16_133911,salidas_test/new_influx_labeling_batch/raw_blocks/MGM_202406_79_block0001_2024_06_16_130911_2024_06_16_133911_raw.parquet,2024-06-16 13:19:09,2024-06-16 13:19:19,2024-06-16T11:19:09Z,2024-06-16T11:19:19Z,not_walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,10.0,10,979,2,0.0,0.0,0.0,0.0033824487531997982,2.6817571739053947,0.0,7.761787249479721
MGM-202406-79,MGM_202406_79_block0001_2024_06_16_130911_2024_06_16_133911,salidas_test/new_influx_labeling_batch/raw_blocks/MGM_202406_79_block0001_2024_06_16_130911_2024_06_16_133911_raw.parquet,2024-06-16 13:21:47,2024-06-16 13:22:02,2024-06-16T11:21:47Z,2024-06-16T11:22:02Z,not_walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,15.0,15,1477,2,0.0,0.0,0.0,0.0019191428143115288,1.7474640743685206,0.0,7.761787249479721
MGM-202406-79,MGM_202406_79_block0001_2024_06_16_130911_2024_06_16_133911,salidas_test/new_influx_labeling_batch/raw_blocks/MGM_202406_79_block0001_2024_06_16_130911_2024_06_16_133911_raw.parquet,2024-06-16 13:24:03,2024-06-16 13:24:15,2024-06-16T11:24:03Z,2024-06-16T11:24:15Z,walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,12.0,12,1149,2,9.69504824110558,7.911979713167435,12.564732852222008,0.4922626578919373,74.201177865374,0.0,7.761787249479721
MGM-202406-79,MGM_202406_79_block0001_2024_06_16_130911_2024_06_16_133911,salidas_test/new_influx_labeling_batch/raw_blocks/MGM_202406_79_block0001_2024_06_16_130911_2024_06_16_133911_raw.parquet,2024-06-16 13:24:29,2024-06-16 13:24:41,2024-06-16T11:24:29Z,2024-06-16T11:24:41Z,walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,12.0,12,1174,2,11.023998905482856,8.927332393293103,12.731190055992645,0.5110301542323435,89.22830611337537,0.0,7.761787249479721
MGM-202406-79,MGM_202406_79_block0001_2024_06_16_130911_2024_06_16_133911,salidas_test/new_influx_labeling_batch/raw_blocks/MGM_202406_79_block0001_2024_06_16_130911_2024_06_16_133911_raw.parquet,2024-06-16 13:26:05,2024-06-16 13:26:15,2024-06-16T11:26:05Z,2024-06-16T11:26:15Z,walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,10.0,10,985,2,9.876010108634265,8.082053811833408,12.639836089965835,0.5154701881314162,73.09526142123165,0.0,7.761787249479721
MGM-202406-79,MGM_202406_79_block0001_2024_06_16_130911_2024_06_16_133911,salidas_test/new_influx_labeling_batch/raw_blocks/MGM_202406_79_block0001_2024_06_16_130911_2024_06_16_133911_raw.parquet,2024-06-16 13:26:35,2024-06-16 13:26:48,2024-06-16T11:26:35Z,2024-06-16T11:26:48Z,walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,13.0,13,1279,2,9.325815738653933,7.908770378727439,10.825070780302015,0.47233759226229716,72.27140178974471,0.0,7.761787249479721
MGM-202406-79,MGM_202406_79_block0001_2024_06_16_130911_2024_06_16_133911,salidas_test/new_influx_labeling_batch/raw_blocks/MGM_202406_79_block0001_2024_06_16_130911_2024_06_16_133911_raw.parquet,2024-06-16 13:26:58,2024-06-16 13:27:11,2024-06-16T11:26:58Z,2024-06-16T11:27:11Z,walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,13.0,13,1262,2,10.609015211938033,8.144777362114802,12.880127748612054,0.5309846261913038,80.59570357055526,0.0,7.761787249479721
MGM-202406-79,MGM_202406_79_block0001_2024_06_16_130911_2024_06_16_133911,salidas_test/new_influx_labeling_batch/raw_blocks/MGM_202406_79_block0001_2024_06_16_130911_2024_06_16_133911_raw.parquet,2024-06-16 13:27:13,2024-06-16 13:31:02,2024-06-16T11:27:13Z,2024-06-16T11:31:02Z,walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,229.0,229,22593,2,14.539622508040924,8.633103898520119,16.119991751149737,0.7062071033395451,106.76891498809175,0.0,7.761787249479721
MGM-202406-79,MGM_202406_79_block0001_2024_06_16_130911_2024_06_16_133911,salidas_test/new_influx_labeling_batch/raw_blocks/MGM_202406_79_block0001_2024_06_16_130911_2024_06_16_133911_raw.parquet,2024-06-16 13:31:57,2024-06-16 13:32:48,2024-06-16T11:31:57Z,2024-06-16T11:32:48Z,not_walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,51.0,51,4842,2,0.0,0.0,0.0,0.0024316228155423147,0.38108384154350494,0.0,7.761787249479721
MGM-202406-79,MGM_202406_79_block0001_2024_06_16_130911_2024_06_16_133911,salidas_test/new_influx_labeling_batch/raw_blocks/MGM_202406_79_block0001_2024_06_16_130911_2024_06_16_133911_raw.parquet,2024-06-16 13:32:49,2024-06-16 13:33:54,2024-06-16T11:32:49Z,2024-06-16T11:33:54Z,not_walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,65.0,65,6171,2,0.0,0.0,0.0,0.0014818819029327687,0.40739071766600404,0.0,7.761787249479721
MGM-202406-79,MGM_202406_79_block0001_2024_06_16_130911_2024_06_16_133911,salidas_test/new_influx_labeling_batch/raw_blocks/MGM_202406_79_block0001_2024_06_16_130911_2024_06_16_133911_raw.parquet,2024-06-16 13:34:05,2024-06-16 13:34:23,2024-06-16T11:34:05Z,2024-06-16T11:34:23Z,not_walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,18.0,18,1676,2,0.0,0.0,0.0,0.023496802457829823,3.2162444717826855,0.0,7.761787249479721
MGM-202406-79,MGM_202406_79_block0001_2024_06_16_130911_2024_06_16_133911,salidas_test/new_influx_labeling_batch/raw_blocks/MGM_202406_79_block0001_2024_06_16_130911_2024_06_16_133911_raw.parquet,2024-06-16 13:37:50,2024-06-16 13:38:01,2024-06-16T11:37:50Z,2024-06-16T11:38:01Z,not_walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,11.0,11,1046,2,0.0,0.0,0.0,0.04292884227991896,2.4268154223644127,0.0,7.761787249479721
MGM-202406-79,MGM_202406_79_block0001_2024_06_16_130911_2024_06_16_133911,salidas_test/new_influx_labeling_batch/raw_blocks/MGM_202406_79_block0001_2024_06_16_130911_2024_06_16_133911_raw.parquet,2024-06-16 13:38:40,2024-06-16 13:38:53,2024-06-16T11:38:40Z,2024-06-16T11:38:53Z,not_walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,13.0,13,1216,2,0.0,0.0,0.0,0.04152336631686753,2.4988303084014283,0.0,7.761787249479721
MGM-202406-79,MGM_202406_79_block0002_2024_10_08_133918_2024_10_08_140918,salidas_test/new_influx_labeling_batch/raw_blocks/MGM_202406_79_block0002_2024_10_08_133918_2024_10_08_140918_raw.parquet,2024-10-08 13:43:35,2024-10-08 13:43:48,2024-10-08T11:43:35Z,2024-10-08T11:43:48Z,walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,13.0,13,1271,2,2.820658611811758,2.620739728601704,3.0844001327099466,0.5463913021520159,78.2133155526737,0.0,2.6018986025831654
MGM-202406-79,MGM_202406_79_block0002_2024_10_08_133918_2024_10_08_140918,salidas_test/new_influx_labeling_batch/raw_blocks/MGM_202406_79_block0002_2024_10_08_133918_2024_10_08_140918_raw.parquet,2024-10-08 13:44:14,2024-10-08 13:44:26,2024-10-08T11:44:14Z,2024-10-08T11:44:26Z,walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,12.0,12,1167,2,2.8993923981906153,2.619645706420583,3.184240842887262,0.548711034545672,81.17314793205323,0.0,2.6018986025831654
MGM-202406-79,MGM_202406_79_block0002_2024_10_08_133918_2024_10_08_140918,salidas_test/new_influx_labeling_batch/raw_blocks/MGM_202406_79_block0002_2024_10_08_133918_2024_10_08_140918_raw.parquet,2024-10-08 13:45:57,2024-10-08 13:46:09,2024-10-08T11:45:57Z,2024-10-08T11:46:09Z,not_walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,12.0,12,1167,2,0.0,0.0,0.0,0.005856819113509569,6.311234688186715,0.0,2.6018986025831654
MGM-202406-79,MGM_202406_79_block0002_2024_10_08_133918_2024_10_08_140918,salidas_test/new_influx_labeling_batch/raw_blocks/MGM_202406_79_block0002_2024_10_08_133918_2024_10_08_140918_raw.parquet,2024-10-08 13:46:10,2024-10-08 13:46:21,2024-10-08T11:46:10Z,2024-10-08T11:46:21Z,not_walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,11.0,11,1069,2,0.0,0.0,0.0,0.0013199821741291745,2.0850945432425623,0.0,2.6018986025831654
MGM-202406-79,MGM_202406_79_block0002_2024_10_08_133918_2024_10_08_140918,salidas_test/new_influx_labeling_batch/raw_blocks/MGM_202406_79_block0002_2024_10_08_133918_2024_10_08_140918_raw.parquet,2024-10-08 13:46:46,2024-10-08 13:46:56,2024-10-08T11:46:46Z,2024-10-08T11:46:56Z,walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,10.0,10,966,2,2.834629074266579,2.624504637917818,3.061788546342596,0.534523527878936,82.00556422366166,0.0,2.6018986025831654
MGM-202406-79,MGM_202406_79_block0002_2024_10_08_133918_2024_10_08_140918,salidas_test/new_influx_labeling_batch/raw_blocks/MGM_202406_79_block0002_2024_10_08_133918_2024_10_08_140918_raw.parquet,2024-10-08 13:47:47,2024-10-08 13:54:49,2024-10-08T11:47:47Z,2024-10-08T11:54:49Z,not_walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,422.0,422,40510,2,0.0,0.0,0.0,0.00972224770022245,0.9134176063889116,0.0,2.6018986025831654
MGM-202406-79,MGM_202406_79_block0002_2024_10_08_133918_2024_10_08_140918,salidas_test/new_influx_labeling_batch/raw_blocks/MGM_202406_79_block0002_2024_10_08_133918_2024_10_08_140918_raw.parquet,2024-10-08 13:55:08,2024-10-08 13:56:07,2024-10-08T11:55:08Z,2024-10-08T11:56:07Z,not_walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,59.0,59,5682,2,0.0,0.0,0.0,0.008500840537515906,2.900564114141132,0.0,2.6018986025831654
MGM-202406-79,MGM_202406_79_block0002_2024_10_08_133918_2024_10_08_140918,salidas_test/new_influx_labeling_batch/raw_blocks/MGM_202406_79_block0002_2024_10_08_133918_2024_10_08_140918_raw.parquet,2024-10-08 13:56:10,2024-10-08 13:56:21,2024-10-08T11:56:10Z,2024-10-08T11:56:21Z,not_walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,11.0,11,1075,2,0.0,0.0,0.0,0.004404698435248235,3.312682684826893,0.0,2.6018986025831654
MGM-202406-79,MGM_202406_79_block0002_2024_10_08_133918_2024_10_08_140918,salidas_test/new_influx_labeling_batch/raw_blocks/MGM_202406_79_block0002_2024_10_08_133918_2024_10_08_140918_raw.parquet,2024-10-08 13:57:16,2024-10-08 13:57:27,2024-10-08T11:57:16Z,2024-10-08T11:57:27Z,not_walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,11.0,11,1074,2,0.0,0.0,0.0,0.0033122196106646113,7.526781813060588,0.0,2.6018986025831654
MGM-202406-79,MGM_202406_79_block0002_2024_10_08_133918_2024_10_08_140918,salidas_test/new_influx_labeling_batch/raw_blocks/MGM_202406_79_block0002_2024_10_08_133918_2024_10_08_140918_raw.parquet,2024-10-08 13:57:29,2024-10-08 13:57:40,2024-10-08T11:57:29Z,2024-10-08T11:57:40Z,not_walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,11.0,11,1063,2,0.0,0.0,0.0,0.0038587833761876715,6.636484054794215,0.0,2.6018986025831654
MGM-202406-79,MGM_202406_79_block0002_2024_10_08_133918_2024_10_08_140918,salidas_test/new_influx_labeling_batch/raw_blocks/MGM_202406_79_block0002_2024_10_08_133918_2024_10_08_140918_raw.parquet,2024-10-08 13:58:48,2024-10-08 13:59:00,2024-10-08T11:58:48Z,2024-10-08T11:59:00Z,walking,,auto_review,Sugerencia heuristica por energia de acelerometro/giroscopio; revisar en Grafana.,12.0,12,1161,2,2.778824375640967,2.6109756729435967,3.0244637023153835,0.5359545816790141,79.10226739511872,0.0,2.6018986025831654
